slug,name,phone,street,city,postal_code,state,latitude,longitude,rating,reviews,review_link,working_hours,logo,location_link,location_review_link,email,facebook
actionairllc,"Action Air, LLC","+1 205-999-1708",,,,,33.4309505,-86.8413174,5.0,1,"https://search.google.com/local/reviews?placeid=ChIJfSOtWT4ZiYgRR2vKaGiizMY&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-esFS_OQvQ80/AAAAAAAAAAI/AAAAAAAAAAA/D2i4eJTZ_JE/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Action+Air%2C+LLC/@33.4309505,-86.8413174,14z/data=!4m8!1m2!2m1!1sAction+Air%2C+LLC!3m4!1s0x8889193e59ad237d:0xc6cca26868ca6b47!8m2!3d33.4309505!4d-86.8413174","https://www.google.com/maps/place/Action+Air%2C+LLC/@33.4309505,-86.8413174,13.99z/data=!4m16!1m7!3m6!1s0x8889193e59ad237d:0xc6cca26868ca6b47!2sAction+Air%2C+LLC!8m2!3d33.4309505!4d-86.8413174!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889193e59ad237d:0xc6cca26868ca6b47!8m2!3d33.4309505!4d-86.8413174!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",actionair@branddiversesolutions.com,https://www.facebook.com/actionairllc/
rwheatingandairllc,"R&W Heating and Air LLC","+1 256-794-8218",,,,,33.000732,-86.263552,3.0,2,,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-dZWL3iqBrDI/AAAAAAAAAAI/AAAAAAAAAAA/xeCrwLmX3m4/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/R%26W+Heating+and+Air+LLC/@33.000732,-86.26355199999999,14z/data=!4m8!1m2!2m1!1sR%26W+Heating+and+Air+LLC!3m4!1s0x410197bb020b9e99:0xd2f83664102dfe62!8m2!3d33.000732!4d-86.26355199999999","https://www.google.com/maps/place/R%26W+Heating+and+Air+LLC/@33.000732,-86.26355199999999,13.99z/data=!4m16!1m7!3m6!1s0x410197bb020b9e99:0xd2f83664102dfe62!2sR%26W+Heating+and+Air+LLC!8m2!3d33.000732!4d-86.26355199999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x410197bb020b9e99:0xd2f83664102dfe62!8m2!3d33.000732!4d-86.26355199999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
burchcorporation,"Burch Corporation","+1 205-833-1293","216 Oporto Madrid Blvd",Birmingham,35206,Alabama,33.562659,-86.7313162,4.2,10,"https://search.google.com/local/reviews?placeid=ChIJF4ZQExAQiYgRBV6hfd1gBqY&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7:30AM-4:30PM"", ""Tuesday"": ""7:30AM-4:30PM"", ""Wednesday"": ""7:30AM-4:30PM"", ""Thursday"": ""7:30AM-4:30PM"", ""Friday"": ""7:30AM-4:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-STT2Syp5rmw/AAAAAAAAAAI/AAAAAAAAAAA/dbTc_jhXYiw/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Burch+Corporation/@33.562659,-86.7313162,14z/data=!4m8!1m2!2m1!1sBurch+Corporation!3m4!1s0x8889101013508617:0xa60660dd7da15e05!8m2!3d33.562659!4d-86.7313162","https://www.google.com/maps/place/Burch+Corporation/@33.562659,-86.7313162,13.99z/data=!4m16!1m7!3m6!1s0x8889101013508617:0xa60660dd7da15e05!2sBurch+Corporation!8m2!3d33.562659!4d-86.7313162!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889101013508617:0xa60660dd7da15e05!8m2!3d33.562659!4d-86.7313162!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",johnboatwright@burchcorp.com,
goodiesheatingair,"Goodies Heating & Air","+1 205-960-3222",,,,,33.4625045,-86.8504715,5.0,8,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh6.googleusercontent.com/-36s54HInRts/AAAAAAAAAAI/AAAAAAAAAAA/ieF95l8dZc4/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Goodies+Heating+%26+Air/@33.4625045,-86.8504715,14z/data=!4m8!1m2!2m1!1sGoodies+Heating+%26+Air!3m4!1s0x618233a06217f9a1:0x59536a9559d70d60!8m2!3d33.4625045!4d-86.8504715","https://www.google.com/maps/place/Goodies+Heating+%26+Air/@33.4625045,-86.8504715,13.99z/data=!4m16!1m7!3m6!1s0x618233a06217f9a1:0x59536a9559d70d60!2sGoodies+Heating+%26+Air!8m2!3d33.4625045!4d-86.8504715!16s%2Fg%2F11ckvg1dmb!3m7!1s0x618233a06217f9a1:0x59536a9559d70d60!8m2!3d33.4625045!4d-86.8504715!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",jason@goodieshvac.com,https://www.facebook.com/\
esiservices,"ESI Services","+1 205-905-7977","1 Perimeter Park S Ste 100 north",Birmingham,35243,Alabama,33.4373842,-86.7239312,4.7,63,"https://search.google.com/local/reviews?placeid=ChIJTUkLsZcbiYgRk22EgU8Ujr0&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",https://lh6.googleusercontent.com/-lMmPGi0btjU/AAAAAAAAAAI/AAAAAAAAAAA/fv98lGSbByM/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/ESI+Services/@33.4373842,-86.7239312,14z/data=!4m8!1m2!2m1!1sESI+Services!3m4!1s0x88891b97b10b494d:0xbd8e144f81846d93!8m2!3d33.4373842!4d-86.7239312","https://www.google.com/maps/place/ESI+Services/@33.4373842,-86.7239312,13.99z/data=!4m16!1m7!3m6!1s0x88891b97b10b494d:0xbd8e144f81846d93!2sESI+Services!8m2!3d33.4373842!4d-86.7239312!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891b97b10b494d:0xbd8e144f81846d93!8m2!3d33.4373842!4d-86.7239312!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
affordableairconditingasap,"Affordable Airconditing ASAP","+1 678-708-5707","2044 Veterans Memorial Dr",Birmingham,35214,Alabama,33.5745209,-86.9090905,,,,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-wn9zob9Emjo/AAAAAAAAAAI/AAAAAAAAAAA/maRdU3n_4EQ/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Affordable+Airconditing+ASAP/@33.574520899999996,-86.90909049999999,14z/data=!4m8!1m2!2m1!1sAffordable+Airconditing+ASAP!3m4!1s0x8888e3fd43cc1387:0xb062bd0ddf6f2a91!8m2!3d33.574520899999996!4d-86.90909049999999","https://www.google.com/maps/place/Affordable+Airconditing+ASAP/@33.574520899999996,-86.90909049999999,13.99z/data=!4m16!1m7!3m6!1s0x8888e3fd43cc1387:0xb062bd0ddf6f2a91!2sAffordable+Airconditing+ASAP!8m2!3d33.574520899999996!4d-86.90909049999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888e3fd43cc1387:0xb062bd0ddf6f2a91!8m2!3d33.574520899999996!4d-86.90909049999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
iveymechanicalco,"Ivey Mechanical Co","+1 205-949-6000","7354 Cahaba Valley Rd",Birmingham,35242,Alabama,33.4351842,-86.6642905,,,,,https://lh4.googleusercontent.com/-HNEioaiTSY8/AAAAAAAAAAI/AAAAAAAAAAA/6zdww9reJvE/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Ivey+Mechanical+Co/@33.4351842,-86.66429049999999,14z/data=!4m8!1m2!2m1!1sIvey+Mechanical+Co!3m4!1s0x8889143dd11b2b91:0x4592f4f1a42d8c4e!8m2!3d33.4351842!4d-86.66429049999999","https://www.google.com/maps/place/Ivey+Mechanical+Co/@33.4351842,-86.66429049999999,13.99z/data=!4m16!1m7!3m6!1s0x8889143dd11b2b91:0x4592f4f1a42d8c4e!2sIvey+Mechanical+Co!8m2!3d33.4351842!4d-86.66429049999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889143dd11b2b91:0x4592f4f1a42d8c4e!8m2!3d33.4351842!4d-86.66429049999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",scott.harrell@iveymechanical.com,https://www.facebook.com/ivey-mechanical-255627477814197
3kingsheatingair,"3 Kings Heating & Air","+1 205-409-1035",,,,,32.5762265,-86.6807364,5.0,1,,"{""Monday"": ""9AM-4PM"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""8AM-4AM"", ""Friday"": ""Closed"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh4.googleusercontent.com/-cPEXWsC-msk/AAAAAAAAAAI/AAAAAAAAAAA/447N_tUHQtg/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/3+Kings+Heating+%26+Air/@32.5762265,-86.6807364,14z/data=!4m8!1m2!2m1!1s3+Kings+Heating+%26+Air!3m4!1s0x8888e3b578033b51:0x200765b33968cddd!8m2!3d32.5762265!4d-86.6807364","https://www.google.com/maps/place/3+Kings+Heating+%26+Air/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x8888e3b578033b51:0x200765b33968cddd!2s3+Kings+Heating+%26+Air!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888e3b578033b51:0x200765b33968cddd!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
hhcontrolledcomfortsystems,"H&H Controlled Comfort Systems","+1 205-705-3282",,,,,33.4309505,-86.8413174,5.0,3,"https://search.google.com/local/reviews?placeid=ChIJ8a2wLxgYiYgRM1kKcd3abrw&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh6.googleusercontent.com/-3dE0i_uPJtY/AAAAAAAAAAI/AAAAAAAAAAA/F4ooSorIZzY/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/H%26H+Controlled+Comfort+Systems/@33.4309505,-86.8413174,14z/data=!4m8!1m2!2m1!1sH%26H+Controlled+Comfort+Systems!3m4!1s0x888918182fb0adf1:0xbc6edadd710a5933!8m2!3d33.4309505!4d-86.8413174","https://www.google.com/maps/place/H%26H+Controlled+Comfort+Systems/@33.4309505,-86.8413174,13.99z/data=!4m16!1m7!3m6!1s0x888918182fb0adf1:0xbc6edadd710a5933!2sH%26H+Controlled+Comfort+Systems!8m2!3d33.4309505!4d-86.8413174!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888918182fb0adf1:0xbc6edadd710a5933!8m2!3d33.4309505!4d-86.8413174!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
johnsoncontrolsbirminghambranchoffice,"Johnson Controls Birmingham Branch Office","+1 205-682-3900","511 Mineral Trace #200",Birmingham,35244,Alabama,33.3346292,-86.8528267,4.2,5,"https://search.google.com/local/reviews?placeid=ChIJO4wwYBchiYgR4t3jLtGRiDk&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",,https://lh3.googleusercontent.com/-T34gYvrl1qQ/AAAAAAAAAAI/AAAAAAAAAAA/VvH5FpuJ8gU/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Johnson+Controls+Birmingham+Branch+Office/@33.3346292,-86.8528267,14z/data=!4m8!1m2!2m1!1sJohnson+Controls+Birmingham+Branch+Office!3m4!1s0x8889211760308c3b:0x398891d12ee3dde2!8m2!3d33.3346292!4d-86.8528267","https://www.google.com/maps/place/Johnson+Controls+Birmingham+Branch+Office/@33.3346292,-86.8528267,13.99z/data=!4m16!1m7!3m6!1s0x8889211760308c3b:0x398891d12ee3dde2!2sJohnson+Controls+Birmingham+Branch+Office!8m2!3d33.3346292!4d-86.8528267!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889211760308c3b:0x398891d12ee3dde2!8m2!3d33.3346292!4d-86.8528267!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",james.rist@johnsoncontrols.com,https://www.facebook.com/JohnsonControls
stpheatingandcooling,"STP Heating and Cooling","+1 659-246-8848",,,,,33.552803,-86.7854909,5.0,15,"https://search.google.com/local/reviews?placeid=ChIJZ5h1WDDWnWQR4OQlDPnaDcU&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-12PM"", ""Sunday"": ""Closed""}",https://lh3.googleusercontent.com/-E3_9ciTz2f8/AAAAAAAAAAI/AAAAAAAAAAA/1-F2o16D3Mg/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/STP+Heating+and+Cooling/@33.552803,-86.7854909,14z/data=!4m8!1m2!2m1!1sSTP+Heating+and+Cooling!3m4!1s0x649dd63058759867:0xc50ddaf90c25e4e0!8m2!3d33.552803!4d-86.7854909","https://www.google.com/maps/place/STP+Heating+and+Cooling/@33.552803,-86.7854909,13.99z/data=!4m16!1m7!3m6!1s0x649dd63058759867:0xc50ddaf90c25e4e0!2sSTP+Heating+and+Cooling!8m2!3d33.552803!4d-86.7854909!16s%2Fg%2F11ckvg1dmb!3m7!1s0x649dd63058759867:0xc50ddaf90c25e4e0!8m2!3d33.552803!4d-86.7854909!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",cory@stpheatingandcooling.com,https://www.facebook.com/p/
belewservices,"Belew Services","+1 205-533-4672",,,,,33.5313975,-86.8504715,5.0,3,"https://search.google.com/local/reviews?placeid=ChIJd_wHokPa_msRbwnB3Y7FhK0&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""8AM-12PM"", ""Sunday"": ""Closed""}",https://lh3.googleusercontent.com/-7TI6aHe9Afk/AAAAAAAAAAI/AAAAAAAAAAA/lzNXbgMkLCQ/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Belew+Services/@33.5313975,-86.8504715,14z/data=!4m8!1m2!2m1!1sBelew+Services!3m4!1s0x6bfeda43a207fc77:0xad84c58eddc1096f!8m2!3d33.5313975!4d-86.8504715","https://www.google.com/maps/place/Belew+Services/@33.5313975,-86.8504715,13.99z/data=!4m16!1m7!3m6!1s0x6bfeda43a207fc77:0xad84c58eddc1096f!2sBelew+Services!8m2!3d33.5313975!4d-86.8504715!16s%2Fg%2F11ckvg1dmb!3m7!1s0x6bfeda43a207fc77:0xad84c58eddc1096f!8m2!3d33.5313975!4d-86.8504715!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",jack@belewservices.com,
tsquareheatingair,"T Square Heating & Air","+1 205-830-0961","2910 Allison-Bonnett Memorial Dr STE 106 #334",Hueytown,35023,Alabama,33.4529633,-86.9715986,5.0,11,"https://search.google.com/local/reviews?placeid=ChIJ3a8esxjhiIgRUN0A-nb9gZw&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh4.googleusercontent.com/-2W1XOgj_ciQ/AAAAAAAAAAI/AAAAAAAAAAA/487bfjekU68/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/T+Square+Heating+%26+Air/@33.4529633,-86.9715986,14z/data=!4m8!1m2!2m1!1sT+Square+Heating+%26+Air!3m4!1s0x8888e118b31eafdd:0x9c81fd76fa00dd50!8m2!3d33.4529633!4d-86.9715986","https://www.google.com/maps/place/T+Square+Heating+%26+Air/@33.4529633,-86.9715986,13.99z/data=!4m16!1m7!3m6!1s0x8888e118b31eafdd:0x9c81fd76fa00dd50!2sT+Square+Heating+%26+Air!8m2!3d33.4529633!4d-86.9715986!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888e118b31eafdd:0x9c81fd76fa00dd50!8m2!3d33.4529633!4d-86.9715986!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
prheatingcoolingsolutionsfairfield,"PR Heating & Cooling Solutions Fairfield","+1 205-303-1961","5216 Donald Pkwy",Fairfield,35064,Alabama,33.4862918,-86.916927,5.0,2,"https://search.google.com/local/reviews?placeid=ChIJxbffaO_hiIgRX5TAhy-u2bc&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8:30AM-11:30PM"", ""Tuesday"": ""8:30AM-11:30PM"", ""Wednesday"": ""8:30AM-11:30PM"", ""Thursday"": ""8:30AM-11:30PM"", ""Friday"": ""8:30AM-11:30PM"", ""Saturday"": ""8:30AM-8:30PM"", ""Sunday"": ""8:30AM-11:30PM""}",,"https://www.google.com/maps/place/PR+Heating+%26+Cooling+Solutions+Fairfield/@33.4862918,-86.916927,14z/data=!4m8!1m2!2m1!1sPR+Heating+%26+Cooling+Solutions+Fairfield!3m4!1s0x8888e1ef68dfb7c5:0xb7d9ae2f87c0945f!8m2!3d33.4862918!4d-86.916927","https://www.google.com/maps/place/PR+Heating+%26+Cooling+Solutions+Fairfield/@33.4862918,-86.916927,13.99z/data=!4m16!1m7!3m6!1s0x8888e1ef68dfb7c5:0xb7d9ae2f87c0945f!2sPR+Heating+%26+Cooling+Solutions+Fairfield!8m2!3d33.4862918!4d-86.916927!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888e1ef68dfb7c5:0xb7d9ae2f87c0945f!8m2!3d33.4862918!4d-86.916927!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@newerahc.com,https://www.facebook.com/NewEraHeatingandCooling/
ualocal91,"UA Local 91","+1 205-591-2721","3648 9th Ave N",Birmingham,35222,Alabama,33.5355469,-86.7852161,5.0,45,"https://search.google.com/local/reviews?placeid=ChIJ0YGfFQEbiYgRfbWHsa75rro&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-4:30PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4:30PM"", ""Thursday"": ""7AM-4:30PM"", ""Friday"": ""7AM-4:30PM"", ""Saturday"": ""7AM-5:30PM"", ""Sunday"": ""Closed""}",,"https://www.google.com/maps/place/UA+Local+91/@33.5355469,-86.7852161,14z/data=!4m8!1m2!2m1!1sUA+Local+91!3m4!1s0x88891b01159f81d1:0xbaaef9aeb187b57d!8m2!3d33.5355469!4d-86.7852161","https://www.google.com/maps/place/UA+Local+91/@33.5355469,-86.7852161,13.99z/data=!4m16!1m7!3m6!1s0x88891b01159f81d1:0xbaaef9aeb187b57d!2sUA+Local+91!8m2!3d33.5355469!4d-86.7852161!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891b01159f81d1:0xbaaef9aeb187b57d!8m2!3d33.5355469!4d-86.7852161!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",training@ua91.org,https://www.facebook.com/333471810777650
freshairhvac,"Fresh Air HVAC","+1 205-552-8542",,,,,33.4641954,-86.702164,5.0,9,"https://search.google.com/local/reviews?placeid=ChIJKe7sC3nniIgRb2k6wH3Y-hA&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""Closed""}",https://lh4.googleusercontent.com/-RuwD9ir0TSE/AAAAAAAAAAI/AAAAAAAAAAA/vmtaFNXKuMI/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Fresh+Air+HVAC/@33.4641954,-86.702164,14z/data=!4m8!1m2!2m1!1sFresh+Air+HVAC!3m4!1s0x8888e7790becee29:0x10fad87dc03a696f!8m2!3d33.4641954!4d-86.702164","https://www.google.com/maps/place/Fresh+Air+HVAC/@33.4641954,-86.702164,13.99z/data=!4m16!1m7!3m6!1s0x8888e7790becee29:0x10fad87dc03a696f!2sFresh+Air+HVAC!8m2!3d33.4641954!4d-86.702164!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888e7790becee29:0x10fad87dc03a696f!8m2!3d33.4641954!4d-86.702164!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@freshairhvac.co,https://www.facebook.com/freshairhvac.biz
sunbeltrentalsclimatecontrol,"Sunbelt Rentals Climate Control","+1 205-815-6400","2511 2nd St W",Birmingham,35204,Alabama,33.5385191,-86.8404762,4.0,1,"https://search.google.com/local/reviews?placeid=ChIJFUoMenEdiYgRAQX156Phd9g&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-qDHCwpqFSys/AAAAAAAAAAI/AAAAAAAAAAA/g2OX9YZB8Pk/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Sunbelt+Rentals+Climate+Control/@33.5385191,-86.8404762,14z/data=!4m8!1m2!2m1!1sSunbelt+Rentals+Climate+Control!3m4!1s0x88891d717a0c4a15:0xd877e1a3e7f50501!8m2!3d33.5385191!4d-86.8404762","https://www.google.com/maps/place/Sunbelt+Rentals+Climate+Control/@33.5385191,-86.8404762,13.99z/data=!4m16!1m7!3m6!1s0x88891d717a0c4a15:0xd877e1a3e7f50501!2sSunbelt+Rentals+Climate+Control!8m2!3d33.5385191!4d-86.8404762!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891d717a0c4a15:0xd877e1a3e7f50501!8m2!3d33.5385191!4d-86.8404762!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",fabian.lara@sunbeltrentals.com,https://www.facebook.com/SunbeltRentals/
perfectserviceheatingair1,"Perfect Service Heating & Air","+1 205-803-6492",,,,,33.544616,-86.92918,4.8,1077,"https://search.google.com/local/reviews?placeid=ChIJ52VQ1YQRiYgRh6W_NIhvqJ8&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",,"https://www.google.com/maps/place/Perfect+Service+Heating+%26+Air/@33.544616,-86.92918,14z/data=!4m8!1m2!2m1!1sPerfect+Service+Heating+%26+Air!3m4!1s0x88891184d55065e7:0x9fa86f8834bfa587!8m2!3d33.544616!4d-86.92918","https://www.google.com/maps/place/Perfect+Service+Heating+%26+Air/@33.544616,-86.92918,13.99z/data=!4m16!1m7!3m6!1s0x88891184d55065e7:0x9fa86f8834bfa587!2sPerfect+Service+Heating+%26+Air!8m2!3d33.544616!4d-86.92918!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891184d55065e7:0x9fa86f8834bfa587!8m2!3d33.544616!4d-86.92918!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@perfectservicehvac.com,https://www.facebook.com/PerfectServiceHVAC
zoneaircoheatingandcooling,"ZONEAIRCO Heating and Cooling","+1 205-825-6360","3616 Avenue F Suite D",Fairfield,35064,Alabama,33.4977569,-86.907759,,,,"{""Monday"": ""6AM-6PM"", ""Tuesday"": ""6AM-6PM"", ""Wednesday"": ""6AM-6PM"", ""Thursday"": ""6AM-6PM"", ""Friday"": ""6AM-6PM"", ""Saturday"": ""6AM-6PM"", ""Sunday"": ""6AM-6PM""}",https://lh4.googleusercontent.com/-beuxlg-3IMw/AAAAAAAAAAI/AAAAAAAAAAA/IQoe7o0jgLE/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/ZONEAIRCO+Heating+and+Cooling/@33.4977569,-86.907759,14z/data=!4m8!1m2!2m1!1sZONEAIRCO+Heating+and+Cooling!3m4!1s0x8888e3dd4eaec769:0x1efb94eef0e35c70!8m2!3d33.4977569!4d-86.907759","https://www.google.com/maps/place/ZONEAIRCO+Heating+and+Cooling/@33.4977569,-86.907759,13.99z/data=!4m16!1m7!3m6!1s0x8888e3dd4eaec769:0x1efb94eef0e35c70!2sZONEAIRCO+Heating+and+Cooling!8m2!3d33.4977569!4d-86.907759!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888e3dd4eaec769:0x1efb94eef0e35c70!8m2!3d33.4977569!4d-86.907759!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@newerahc.com,https://www.facebook.com/NewEraHeatingandCooling/
